#role	situation	bx	by	xa	ya	xb	yb	xc	yc	d	wl	t	シュート	パス	ボールゲット	クリア	アクティブポジショニング	カバー	ウェイトパス
α	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.46587 	0.00000 	-0.60000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.46587 	0.00000 	-0.20000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.46587 	0.00000 	0.20000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.46587 	0.00000 	0.60000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.44702 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s4	0.72727 	-0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.33817 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.33817 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.33817 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	-0.33817 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.33817 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.33817 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.25034 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.63636 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.35718 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.35718 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.35718 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s5	-0.09091 	0.36364 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.35718 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.35718 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.35718 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	-0.67222 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.67222 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.67222 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.67222 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.67222 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.67222 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	-0.53645 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
β	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.01639 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s6	-0.72727 	-0.63636 	0.72727 	-0.45455 	-0.09091 	0.45455 	-0.72727 	-0.18182 	0.55611 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.55611 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.55611 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	0.55611 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.55611 	0.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.55611 	0.00000 	-0.60000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	-0.20000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	0.20000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	0.60000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.14237 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.53645 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.25034 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.25034 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.25034 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s7	0.81818 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.25034 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.25034 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.25034 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	0.36364 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.36364 	0.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.36364 	0.00000 	-0.60000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.36364 	0.00000 	-0.20000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.36364 	0.00000 	0.20000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.36364 	0.00000 	0.60000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.06017 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
β	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.71252 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
γ	s8	0.00000 	0.00000 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.90909 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.90909 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.90909 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
#	0	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	-0.90909 	0.00000 	-1.40000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.90909 	0.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	-0.90909 	0.00000 	-0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.15708 	0.00000 	-0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.15708 	0.00000 	0.20000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.15708 	0.00000 	0.60000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
α	s9	-0.54545 	-0.45455 	-0.54545 	-0.09091 	-0.63636 	0.18182 	-0.72727 	-0.18182 	0.15708 	0.00000 	1.00000 	-1.00000 	-1.00000 	-1.00000 	-1.00000 	1.00000 	-1.00000 	-1.00000 
